AAA|AKL|OOL|1533835800000|17:30(+0)|2018|8|9|17|30|1533841800000|19:10(+0)|2018|8|9|19|10|220|94.35
AAA|AKL|OOL|1533922200000|17:30(+0)|2018|8|10|17|30|1533928200000|19:10(+0)|2018|8|10|19|10|220|94.35
AAA|AKL|OOL|1534008600000|17:30(+0)|2018|8|11|17|30|1534014600000|19:10(+0)|2018|8|11|19|10|220|94.35
AAA|AKL|OOL|1534095000000|17:30(+0)|2018|8|12|17|30|1534101000000|19:10(+0)|2018|8|12|19|10|220|101.66
AAA|AKL|OOL|1534181400000|17:30(+0)|2018|8|13|17|30|1534187400000|19:10(+0)|2018|8|13|19|10|220|94.35
AAA|IXB|DEL|1531658100000|12:35(+0)|2018|7|15|12|35|1531666500000|14:55(+0)|2018|7|15|14|55|140|4038
AAA|IXB|DEL|1531680300000|18:45(+0)|2018|7|15|18|45|1531689000000|21:10(+0)|2018|7|15|21|10|145|4038
AAA|IXB|DEL|1531744500000|12:35(+0)|2018|7|16|12|35|1531752900000|14:55(+0)|2018|7|16|14|55|140|4038
AAA|IXB|DEL|1531766700000|18:45(+0)|2018|7|16|18|45|1531775400000|21:10(+0)|2018|7|16|21|10|145|4038
AAA|IXB|DEL|1531830900000|12:35(+0)|2018|7|17|12|35|1531839300000|14:55(+0)|2018|7|17|14|55|140|4038
AAA|IXB|DEL|1531853100000|18:45(+0)|2018|7|17|18|45|1531861800000|21:10(+0)|2018|7|17|21|10|145|4038
AAA|IXB|DEL|1532003700000|12:35(+0)|2018|7|19|12|35|1532012100000|14:55(+0)|2018|7|19|14|55|140|4038
AAA|IXB|DEL|1532025900000|18:45(+0)|2018|7|19|18|45|1532034600000|21:10(+0)|2018|7|19|21|10|145|4038
AAA|IXB|DEL|1532090100000|12:35(+0)|2018|7|20|12|35|1532098500000|14:55(+0)|2018|7|20|14|55|140|4038
AAA|IXB|DEL|1532112300000|18:45(+0)|2018|7|20|18|45|1532121000000|21:10(+0)|2018|7|20|21|10|145|4038
AAA|IXB|DEL|1532176500000|12:35(+0)|2018|7|21|12|35|1532184900000|14:55(+0)|2018|7|21|14|55|140|4038
AAA|IXB|DEL|1532198700000|18:45(+0)|2018|7|21|18|45|1532207400000|21:10(+0)|2018|7|21|21|10|145|4038
AAA|IXB|DEL|1532262900000|12:35(+0)|2018|7|22|12|35|1532271300000|14:55(+0)|2018|7|22|14|55|140|4038
AAA|IXB|DEL|1532285100000|18:45(+0)|2018|7|22|18|45|1532293800000|21:10(+0)|2018|7|22|21|10|145|4038
AAA|IXB|DEL|1532349300000|12:35(+0)|2018|7|23|12|35|1532357700000|14:55(+0)|2018|7|23|14|55|140|4038
AAA|IXB|DEL|1532371500000|18:45(+0)|2018|7|23|18|45|1532380200000|21:10(+0)|2018|7|23|21|10|145|4038
AAA|IXB|DEL|1532435700000|12:35(+0)|2018|7|24|12|35|1532444100000|14:55(+0)|2018|7|24|14|55|140|4038
AAA|IXB|DEL|1532457900000|18:45(+0)|2018|7|24|18|45|1532466600000|21:10(+0)|2018|7|24|21|10|145|4038
AAA|IXB|DEL|1532522100000|12:35(+0)|2018|7|25|12|35|1532530500000|14:55(+0)|2018|7|25|14|55|140|4038
AAA|IXB|DEL|1532544300000|18:45(+0)|2018|7|25|18|45|1532553000000|21:10(+0)|2018|7|25|21|10|145|4038
AAA|IXB|DEL|1532608500000|12:35(+0)|2018|7|26|12|35|1532616900000|14:55(+0)|2018|7|26|14|55|140|4038
AAA|IXB|DEL|1532630700000|18:45(+0)|2018|7|26|18|45|1532639400000|21:10(+0)|2018|7|26|21|10|145|4038
AAA|IXB|DEL|1532694900000|12:35(+0)|2018|7|27|12|35|1532703300000|14:55(+0)|2018|7|27|14|55|140|4038
AAA|IXB|DEL|1532717100000|18:45(+0)|2018|7|27|18|45|1532725800000|21:10(+0)|2018|7|27|21|10|145|4038
AAA|IXB|DEL|1532781300000|12:35(+0)|2018|7|28|12|35|1532789700000|14:55(+0)|2018|7|28|14|55|140|4038
AAA|IXB|DEL|1532803500000|18:45(+0)|2018|7|28|18|45|1532812200000|21:10(+0)|2018|7|28|21|10|145|4038
AAA|IXB|DEL|1532867700000|12:35(+0)|2018|7|29|12|35|1532876100000|14:55(+0)|2018|7|29|14|55|140|4038
AAA|IXB|DEL|1532889900000|18:45(+0)|2018|7|29|18|45|1532898600000|21:10(+0)|2018|7|29|21|10|145|4038
AAA|IXB|DEL|1532954100000|12:35(+0)|2018|7|30|12|35|1532962500000|14:55(+0)|2018|7|30|14|55|140|4038
AAA|IXB|DEL|1532976300000|18:45(+0)|2018|7|30|18|45|1532985000000|21:10(+0)|2018|7|30|21|10|145|4038
AAA|IXB|DEL|1533040500000|12:35(+0)|2018|7|31|12|35|1533048900000|14:55(+0)|2018|7|31|14|55|140|4038
AAA|IXB|DEL|1533062700000|18:45(+0)|2018|7|31|18|45|1533071400000|21:10(+0)|2018|7|31|21|10|145|4038
AAA|IXB|DEL|1533126900000|12:35(+0)|2018|8|1|12|35|1533135300000|14:55(+0)|2018|8|1|14|55|140|4347
AAA|IXB|DEL|1533149100000|18:45(+0)|2018|8|1|18|45|1533157800000|21:10(+0)|2018|8|1|21|10|145|4038
AAA|IXB|DEL|1533213300000|12:35(+0)|2018|8|2|12|35|1533221700000|14:55(+0)|2018|8|2|14|55|140|4347
AAA|IXB|DEL|1533235500000|18:45(+0)|2018|8|2|18|45|1533244200000|21:10(+0)|2018|8|2|21|10|145|4038
AAA|IXB|DEL|1533299700000|12:35(+0)|2018|8|3|12|35|1533308100000|14:55(+0)|2018|8|3|14|55|140|4038
AAA|IXB|DEL|1533321900000|18:45(+0)|2018|8|3|18|45|1533330600000|21:10(+0)|2018|8|3|21|10|145|4038
AAA|IXB|DEL|1533386100000|12:35(+0)|2018|8|4|12|35|1533394500000|14:55(+0)|2018|8|4|14|55|140|4038
AAA|IXB|DEL|1533408300000|18:45(+0)|2018|8|4|18|45|1533417000000|21:10(+0)|2018|8|4|21|10|145|4038
AAA|IXB|DEL|1533472500000|12:35(+0)|2018|8|5|12|35|1533480900000|14:55(+0)|2018|8|5|14|55|140|4038
AAA|IXB|DEL|1533494700000|18:45(+0)|2018|8|5|18|45|1533503400000|21:10(+0)|2018|8|5|21|10|145|4038
AAA|IXB|DEL|1533558900000|12:35(+0)|2018|8|6|12|35|1533567300000|14:55(+0)|2018|8|6|14|55|140|4038
AAA|IXB|DEL|1533581100000|18:45(+0)|2018|8|6|18|45|1533589800000|21:10(+0)|2018|8|6|21|10|145|4038
AAA|IXB|DEL|1533645300000|12:35(+0)|2018|8|7|12|35|1533653700000|14:55(+0)|2018|8|7|14|55|140|4347
AAA|IXB|DEL|1533667500000|18:45(+0)|2018|8|7|18|45|1533676200000|21:10(+0)|2018|8|7|21|10|145|4038
AAA|IXB|DEL|1533731700000|12:35(+0)|2018|8|8|12|35|1533740100000|14:55(+0)|2018|8|8|14|55|140|4347
AAA|IXB|DEL|1533753900000|18:45(+0)|2018|8|8|18|45|1533762600000|21:10(+0)|2018|8|8|21|10|145|4038
AAA|IXB|DEL|1533818100000|12:35(+0)|2018|8|9|12|35|1533826500000|14:55(+0)|2018|8|9|14|55|140|4347
AAA|IXB|DEL|1533840300000|18:45(+0)|2018|8|9|18|45|1533849000000|21:10(+0)|2018|8|9|21|10|145|4038
AAA|IXB|DEL|1533904500000|12:35(+0)|2018|8|10|12|35|1533912900000|14:55(+0)|2018|8|10|14|55|140|4038
AAA|IXB|DEL|1533926700000|18:45(+0)|2018|8|10|18|45|1533935400000|21:10(+0)|2018|8|10|21|10|145|4038
AAA|IXB|DEL|1533990900000|12:35(+0)|2018|8|11|12|35|1533999300000|14:55(+0)|2018|8|11|14|55|140|4038
AAA|IXB|DEL|1534013100000|18:45(+0)|2018|8|11|18|45|1534021800000|21:10(+0)|2018|8|11|21|10|145|4038
AAA|IXB|DEL|1534077300000|12:35(+0)|2018|8|12|12|35|1534085700000|14:55(+0)|2018|8|12|14|55|140|4038
AAA|IXB|DEL|1534099500000|18:45(+0)|2018|8|12|18|45|1534108200000|21:10(+0)|2018|8|12|21|10|145|4038
AAA|IXB|DEL|1534163700000|12:35(+0)|2018|8|13|12|35|1534172100000|14:55(+0)|2018|8|13|14|55|140|4038
AAA|IXB|DEL|1534185900000|18:45(+0)|2018|8|13|18|45|1534194600000|21:10(+0)|2018|8|13|21|10|145|4038
AAA|DPS|BDO|1531638300000|07:05(+0)|2018|7|15|7|5|1531641600000|08:00(+0)|2018|7|15|8|0|115|50.31
AAA|DPS|BDO|1531724700000|07:05(+0)|2018|7|16|7|5|1531728000000|08:00(+0)|2018|7|16|8|0|115|50.31
AAA|DPS|BDO|1531811100000|07:05(+0)|2018|7|17|7|5|1531814400000|08:00(+0)|2018|7|17|8|0|115|42.14
AAA|DPS|BDO|1531897500000|07:05(+0)|2018|7|18|7|5|1531900800000|08:00(+0)|2018|7|18|8|0|115|42.14
AAA|DPS|BDO|1531983900000|07:05(+0)|2018|7|19|7|5|1531987200000|08:00(+0)|2018|7|19|8|0|115|42.14
AAA|DPS|BDO|1532070300000|07:05(+0)|2018|7|20|7|5|1532073600000|08:00(+0)|2018|7|20|8|0|115|42.14
AAA|DPS|BDO|1532156700000|07:05(+0)|2018|7|21|7|5|1532160000000|08:00(+0)|2018|7|21|8|0|115|42.14
AAA|DPS|BDO|1532243100000|07:05(+0)|2018|7|22|7|5|1532246400000|08:00(+0)|2018|7|22|8|0|115|50.31
AAA|DPS|BDO|1532329500000|07:05(+0)|2018|7|23|7|5|1532332800000|08:00(+0)|2018|7|23|8|0|115|42.14
AAA|DPS|BDO|1532415900000|07:05(+0)|2018|7|24|7|5|1532419200000|08:00(+0)|2018|7|24|8|0|115|42.14
AAA|DPS|BDO|1532502300000|07:05(+0)|2018|7|25|7|5|1532505600000|08:00(+0)|2018|7|25|8|0|115|42.14
AAA|DPS|BDO|1532588700000|07:05(+0)|2018|7|26|7|5|1532592000000|08:00(+0)|2018|7|26|8|0|115|42.14
AAA|DPS|BDO|1532675100000|07:05(+0)|2018|7|27|7|5|1532678400000|08:00(+0)|2018|7|27|8|0|115|42.14
AAA|DPS|BDO|1532761500000|07:05(+0)|2018|7|28|7|5|1532764800000|08:00(+0)|2018|7|28|8|0|115|42.14
AAA|DPS|BDO|1532847900000|07:05(+0)|2018|7|29|7|5|1532851200000|08:00(+0)|2018|7|29|8|0|115|50.31
AAA|DPS|BDO|1532934300000|07:05(+0)|2018|7|30|7|5|1532937600000|08:00(+0)|2018|7|30|8|0|115|42.14
AAA|DPS|BDO|1533020700000|07:05(+0)|2018|7|31|7|5|1533024000000|08:00(+0)|2018|7|31|8|0|115|42.14
AAA|DPS|BDO|1533107100000|07:05(+0)|2018|8|1|7|5|1533110400000|08:00(+0)|2018|8|1|8|0|115|42.14
AAA|DPS|BDO|1533193500000|07:05(+0)|2018|8|2|7|5|1533196800000|08:00(+0)|2018|8|2|8|0|115|42.14
AAA|DPS|BDO|1533279900000|07:05(+0)|2018|8|3|7|5|1533283200000|08:00(+0)|2018|8|3|8|0|115|42.14
AAA|DPS|BDO|1533366300000|07:05(+0)|2018|8|4|7|5|1533369600000|08:00(+0)|2018|8|4|8|0|115|42.14
AAA|DPS|BDO|1533452700000|07:05(+0)|2018|8|5|7|5|1533456000000|08:00(+0)|2018|8|5|8|0|115|50.31
AAA|DPS|BDO|1533539100000|07:05(+0)|2018|8|6|7|5|1533542400000|08:00(+0)|2018|8|6|8|0|115|50.31
AAA|DPS|BDO|1533625500000|07:05(+0)|2018|8|7|7|5|1533628800000|08:00(+0)|2018|8|7|8|0|115|42.14
AAA|DPS|BDO|1533711900000|07:05(+0)|2018|8|8|7|5|1533715200000|08:00(+0)|2018|8|8|8|0|115|42.14
AAA|DPS|BDO|1533798300000|07:05(+0)|2018|8|9|7|5|1533801600000|08:00(+0)|2018|8|9|8|0|115|42.14
AAA|DPS|BDO|1533884700000|07:05(+0)|2018|8|10|7|5|1533888000000|08:00(+0)|2018|8|10|8|0|115|42.14
AAA|DPS|BDO|1533971100000|07:05(+0)|2018|8|11|7|5|1533974400000|08:00(+0)|2018|8|11|8|0|115|42.14
AAA|DPS|BDO|1534057500000|07:05(+0)|2018|8|12|7|5|1534060800000|08:00(+0)|2018|8|12|8|0|115|50.31
AAA|DPS|BDO|1534143900000|07:05(+0)|2018|8|13|7|5|1534147200000|08:00(+0)|2018|8|13|8|0|115|50.31
AAA|DPS|DMK|1531618500000|01:35(+0)|2018|7|15|1|35|1531630500000|04:55(+0)|2018|7|15|4|55|260|110.24
AAA|DPS|DMK|1531656000000|12:00(+0)|2018|7|15|12|0|1531668300000|15:25(+0)|2018|7|15|15|25|265|178.67
AAA|DPS|DMK|1531704900000|01:35(+0)|2018|7|16|1|35|1531716900000|04:55(+0)|2018|7|16|4|55|260|110.24
AAA|DPS|DMK|1531728000000|08:00(+0)|2018|7|16|8|0|1531739700000|11:15(+0)|2018|7|16|11|15|255|110.24
AAA|DPS|DMK|1531742400000|12:00(+0)|2018|7|16|12|0|1531754700000|15:25(+0)|2018|7|16|15|25|265|110.24
AAA|DPS|DMK|1531791300000|01:35(+0)|2018|7|17|1|35|1531803300000|04:55(+0)|2018|7|17|4|55|260|110.24
AAA|DPS|DMK|1531814400000|08:00(+0)|2018|7|17|8|0|1531826100000|11:15(+0)|2018|7|17|11|15|255|110.24
AAA|DPS|DMK|1531828800000|12:00(+0)|2018|7|17|12|0|1531841100000|15:25(+0)|2018|7|17|15|25|265|135.05
AAA|DPS|DMK|1531877700000|01:35(+0)|2018|7|18|1|35|1531889700000|04:55(+0)|2018|7|18|4|55|260|110.24
AAA|DPS|DMK|1531915200000|12:00(+0)|2018|7|18|12|0|1531927500000|15:25(+0)|2018|7|18|15|25|265|135.05
AAA|DPS|DMK|1531964100000|01:35(+0)|2018|7|19|1|35|1531976100000|04:55(+0)|2018|7|19|4|55|260|110.24
AAA|DPS|DMK|1531987200000|08:00(+0)|2018|7|19|8|0|1531998900000|11:15(+0)|2018|7|19|11|15|255|110.24
AAA|DPS|DMK|1532001600000|12:00(+0)|2018|7|19|12|0|1532013900000|15:25(+0)|2018|7|19|15|25|265|110.24
AAA|DPS|DMK|1532050500000|01:35(+0)|2018|7|20|1|35|1532062500000|04:55(+0)|2018|7|20|4|55|260|110.24
AAA|DPS|DMK|1532088000000|12:00(+0)|2018|7|20|12|0|1532100300000|15:25(+0)|2018|7|20|15|25|265|156.11
AAA|DPS|DMK|1532136900000|01:35(+0)|2018|7|21|1|35|1532148900000|04:55(+0)|2018|7|21|4|55|260|110.24
AAA|DPS|DMK|1532160000000|08:00(+0)|2018|7|21|8|0|1532171700000|11:15(+0)|2018|7|21|11|15|255|110.24
AAA|DPS|DMK|1532174400000|12:00(+0)|2018|7|21|12|0|1532186700000|15:25(+0)|2018|7|21|15|25|265|135.05
AAA|DPS|DMK|1532223300000|01:35(+0)|2018|7|22|1|35|1532235300000|04:55(+0)|2018|7|22|4|55|260|110.24
AAA|DPS|DMK|1532260800000|12:00(+0)|2018|7|22|12|0|1532273100000|15:25(+0)|2018|7|22|15|25|265|178.67
AAA|DPS|DMK|1532309700000|01:35(+0)|2018|7|23|1|35|1532321700000|04:55(+0)|2018|7|23|4|55|260|110.24
AAA|DPS|DMK|1532332800000|08:00(+0)|2018|7|23|8|0|1532344500000|11:15(+0)|2018|7|23|11|15|255|110.24
AAA|DPS|DMK|1532347200000|12:00(+0)|2018|7|23|12|0|1532359500000|15:25(+0)|2018|7|23|15|25|265|135.05
AAA|DPS|DMK|1532396100000|01:35(+0)|2018|7|24|1|35|1532408100000|04:55(+0)|2018|7|24|4|55|260|110.24
AAA|DPS|DMK|1532419200000|08:00(+0)|2018|7|24|8|0|1532430900000|11:15(+0)|2018|7|24|11|15|255|110.24
AAA|DPS|DMK|1532433600000|12:00(+0)|2018|7|24|12|0|1532445900000|15:25(+0)|2018|7|24|15|25|265|110.24
AAA|DPS|DMK|1532482500000|01:35(+0)|2018|7|25|1|35|1532494500000|04:55(+0)|2018|7|25|4|55|260|110.24
AAA|DPS|DMK|1532520000000|12:00(+0)|2018|7|25|12|0|1532532300000|15:25(+0)|2018|7|25|15|25|265|110.24
AAA|DPS|DMK|1532568900000|01:35(+0)|2018|7|26|1|35|1532580900000|04:55(+0)|2018|7|26|4|55|260|110.24
AAA|DPS|DMK|1532592000000|08:00(+0)|2018|7|26|8|0|1532603700000|11:15(+0)|2018|7|26|11|15|255|110.24
AAA|DPS|DMK|1532606400000|12:00(+0)|2018|7|26|12|0|1532618700000|15:25(+0)|2018|7|26|15|25|265|135.05
AAA|DPS|DMK|1532655300000|01:35(+0)|2018|7|27|1|35|1532667300000|04:55(+0)|2018|7|27|4|55|260|110.24
AAA|DPS|DMK|1532692800000|12:00(+0)|2018|7|27|12|0|1532705100000|15:25(+0)|2018|7|27|15|25|265|135.05
AAA|DPS|DMK|1532741700000|01:35(+0)|2018|7|28|1|35|1532753700000|04:55(+0)|2018|7|28|4|55|260|110.24
AAA|DPS|DMK|1532764800000|08:00(+0)|2018|7|28|8|0|1532776500000|11:15(+0)|2018|7|28|11|15|255|135.05
AAA|DPS|DMK|1532779200000|12:00(+0)|2018|7|28|12|0|1532791500000|15:25(+0)|2018|7|28|15|25|265|135.05
AAA|DPS|DMK|1532828100000|01:35(+0)|2018|7|29|1|35|1532840100000|04:55(+0)|2018|7|29|4|55|260|146.71
AAA|DPS|DMK|1532865600000|12:00(+0)|2018|7|29|12|0|1532877900000|15:25(+0)|2018|7|29|15|25|265|223.64
AAA|DPS|DMK|1532914500000|01:35(+0)|2018|7|30|1|35|1532926500000|04:55(+0)|2018|7|30|4|55|260|194.69
AAA|DPS|DMK|1532937600000|08:00(+0)|2018|7|30|8|0|1532949300000|11:15(+0)|2018|7|30|11|15|255|223.64
AAA|DPS|DMK|1532952000000|12:00(+0)|2018|7|30|12|0|1532964300000|15:25(+0)|2018|7|30|15|25|265|314.63
AAA|DPS|DMK|1533000900000|01:35(+0)|2018|7|31|1|35|1533012900000|04:55(+0)|2018|7|31|4|55|260|194.69
AAA|DPS|DMK|1533024000000|08:00(+0)|2018|7|31|8|0|1533035700000|11:15(+0)|2018|7|31|11|15|255|169.87
AAA|DPS|DMK|1533038400000|12:00(+0)|2018|7|31|12|0|1533050700000|15:25(+0)|2018|7|31|15|25|265|194.69
AAA|DPS|DMK|1533087300000|01:35(+0)|2018|8|1|1|35|1533099300000|04:55(+0)|2018|8|1|4|55|260|135.05
AAA|DPS|DMK|1533124800000|12:00(+0)|2018|8|1|12|0|1533137100000|15:25(+0)|2018|8|1|15|25|265|156.11
AAA|DPS|DMK|1533173700000|01:35(+0)|2018|8|2|1|35|1533185700000|04:55(+0)|2018|8|2|4|55|260|110.24
AAA|DPS|DMK|1533196800000|08:00(+0)|2018|8|2|8|0|1533208500000|11:15(+0)|2018|8|2|11|15|255|110.24
AAA|DPS|DMK|1533211200000|12:00(+0)|2018|8|2|12|0|1533223500000|15:25(+0)|2018|8|2|15|25|265|135.05
AAA|DPS|DMK|1533260100000|01:35(+0)|2018|8|3|1|35|1533272100000|04:55(+0)|2018|8|3|4|55|260|110.24
AAA|DPS|DMK|1533297600000|12:00(+0)|2018|8|3|12|0|1533309900000|15:25(+0)|2018|8|3|15|25|265|135.05
AAA|DPS|DMK|1533346500000|01:35(+0)|2018|8|4|1|35|1533358500000|04:55(+0)|2018|8|4|4|55|260|110.24
AAA|DPS|DMK|1533369600000|08:00(+0)|2018|8|4|8|0|1533381300000|11:15(+0)|2018|8|4|11|15|255|110.24
AAA|DPS|DMK|1533384000000|12:00(+0)|2018|8|4|12|0|1533396300000|15:25(+0)|2018|8|4|15|25|265|135.05
AAA|DPS|DMK|1533432900000|01:35(+0)|2018|8|5|1|35|1533444900000|04:55(+0)|2018|8|5|4|55|260|110.24
AAA|DPS|DMK|1533470400000|12:00(+0)|2018|8|5|12|0|1533482700000|15:25(+0)|2018|8|5|15|25|265|156.11
AAA|DPS|DMK|1533519300000|01:35(+0)|2018|8|6|1|35|1533531300000|04:55(+0)|2018|8|6|4|55|260|110.24
AAA|DPS|DMK|1533542400000|08:00(+0)|2018|8|6|8|0|1533554100000|11:15(+0)|2018|8|6|11|15|255|110.24
AAA|DPS|DMK|1533556800000|12:00(+0)|2018|8|6|12|0|1533569100000|15:25(+0)|2018|8|6|15|25|265|135.05
AAA|DPS|DMK|1533605700000|01:35(+0)|2018|8|7|1|35|1533617700000|04:55(+0)|2018|8|7|4|55|260|95.43
AAA|DPS|DMK|1533628800000|08:00(+0)|2018|8|7|8|0|1533640500000|11:15(+0)|2018|8|7|11|15|255|110.24
AAA|DPS|DMK|1533643200000|12:00(+0)|2018|8|7|12|0|1533655500000|15:25(+0)|2018|8|7|15|25|265|135.05
AAA|DPS|DMK|1533692100000|01:35(+0)|2018|8|8|1|35|1533704100000|04:55(+0)|2018|8|8|4|55|260|110.24
AAA|DPS|DMK|1533729600000|12:00(+0)|2018|8|8|12|0|1533741900000|15:25(+0)|2018|8|8|15|25|265|135.05
AAA|DPS|DMK|1533778500000|01:35(+0)|2018|8|9|1|35|1533790500000|04:55(+0)|2018|8|9|4|55|260|110.24
AAA|DPS|DMK|1533801600000|08:00(+0)|2018|8|9|8|0|1533813300000|11:15(+0)|2018|8|9|11|15|255|110.24
AAA|DPS|DMK|1533816000000|12:00(+0)|2018|8|9|12|0|1533828300000|15:25(+0)|2018|8|9|15|25|265|110.24
AAA|DPS|DMK|1533864900000|01:35(+0)|2018|8|10|1|35|1533876900000|04:55(+0)|2018|8|10|4|55|260|110.24
AAA|DPS|DMK|1533902400000|12:00(+0)|2018|8|10|12|0|1533914700000|15:25(+0)|2018|8|10|15|25|265|135.05
AAA|DPS|DMK|1533951300000|01:35(+0)|2018|8|11|1|35|1533963300000|04:55(+0)|2018|8|11|4|55|260|110.24
AAA|DPS|DMK|1533974400000|08:00(+0)|2018|8|11|8|0|1533986100000|11:15(+0)|2018|8|11|11|15|255|110.24
AAA|DPS|DMK|1533988800000|12:00(+0)|2018|8|11|12|0|1534001100000|15:25(+0)|2018|8|11|15|25|265|135.05
AAA|DPS|DMK|1534037700000|01:35(+0)|2018|8|12|1|35|1534049700000|04:55(+0)|2018|8|12|4|55|260|146.71
AAA|DPS|DMK|1534075200000|12:00(+0)|2018|8|12|12|0|1534087500000|15:25(+0)|2018|8|12|15|25|265|223.64
AAA|DPS|DMK|1534124100000|01:35(+0)|2018|8|13|1|35|1534136100000|04:55(+0)|2018|8|13|4|55|260|169.87
AAA|DPS|DMK|1534147200000|08:00(+0)|2018|8|13|8|0|1534158900000|11:15(+0)|2018|8|13|11|15|255|146.71
AAA|DPS|DMK|1534161600000|12:00(+0)|2018|8|13|12|0|1534173900000|15:25(+0)|2018|8|13|15|25|265|194.69
AAA|DPS|CGK|1531614000000|00:20(+0)|2018|7|15|0|20|1531617300000|01:15(+0)|2018|7|15|1|15|115|42.72
AAA|DPS|CGK|1531643400000|08:30(+0)|2018|7|15|8|30|1531646400000|09:20(+0)|2018|7|15|9|20|110|57.08
AAA|DPS|CGK|1531653900000|11:25(+0)|2018|7|15|11|25|1531656900000|12:15(+0)|2018|7|15|12|15|110|64.6
AAA|DPS|CGK|1531658700000|12:45(+0)|2018|7|15|12|45|1531661700000|13:35(+0)|2018|7|15|13|35|110|64.6
AAA|DPS|CGK|1531666800000|15:00(+0)|2018|7|15|15|0|1531670100000|15:55(+0)|2018|7|15|15|55|115|64.6
AAA|DPS|CGK|1531670400000|16:00(+0)|2018|7|15|16|0|1531674000000|17:00(+0)|2018|7|15|17|0|120|93.17
AAA|DPS|CGK|1531680900000|18:55(+0)|2018|7|15|18|55|1531684200000|19:50(+0)|2018|7|15|19|50|115|72.12
AAA|DPS|CGK|1531689600000|21:20(+0)|2018|7|15|21|20|1531692600000|22:10(+0)|2018|7|15|22|10|110|64.6
AAA|DPS|CGK|1531694700000|22:45(+0)|2018|7|15|22|45|1531697400000|23:30(+0)|2018|7|15|23|30|105|57.08
AAA|DPS|CGK|1531698000000|23:40(+0)|2018|7|15|23|40|1531701000000|00:30(+1)|2018|7|16|0|30|110|57.08
AAA|DPS|CGK|1531700400000|00:20(+0)|2018|7|16|0|20|1531703700000|01:15(+0)|2018|7|16|1|15|115|57.08
